input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails
3e950276-0a09-4593-a462-ee284fbed3a5,"https://www.google.com/maps/place/Tr%E1%BB%A9ng+Ba+L%C3%B2ng+-+%E1%BB%90c+Ngon+Chu%E1%BA%A9n+V%E1%BB%8B,+V%E1%BB%89a+H%C3%A8+%C4%82n+V%E1%BA%B7t/data=!4m7!3m6!1s0x31345385b5b2f573:0x5a1a23be47d181db!8m2!3d20.9520224!4d105.756967!16s%2Fg%2F11xswdb3jz!19sChIJc_WytYVTNDER24HRR74jGlo?authuser=0&hl=vi&rclk=1","Trứng Ba Lòng - Ốc Ngon Chuẩn Vị, Vỉa Hè Ăn Vặt",Quán ăn nhỏ,"Nghĩa trang Gốc Găng, Man Bồi/116 P. Ba La, Phú Lương, Hà Nội 170000, Việt Nam","{""Chủ Nhật"":[""16:00–00:00""],""Thứ Ba"":[""16:00–00:00""],""Thứ Bảy"":[""16:00–00:00""],""Thứ Hai"":[""16:00–00:00""],""Thứ Năm"":[""16:00–00:00""],""Thứ Sáu"":[""16:00–00:00""],""Thứ Tư"":[""16:00–00:00""]}",{},,+84 796 245 128,"XQ24+RQ Phú Lương, Hà Nội, Việt Nam",10,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",20.952022,105.756967,6492541112963662299,,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlADIUsHlBY8BrdomMkManSV2uhDURJxta6Varl9Q1vMqoimBp_9wAtXb-pzhbq3mb9slMYsEWkdL7gcAJ8pSFm-nl7bXEUH6YFgen8pyCT3E7ouKGyfi-4m5PTIshHBZNG6hWDroc-z7Q=w408-h725-k-no,Asia/Saigon,,0x31345385b5b2f573:0x5a1a23be47d181db,,ChIJc_WytYVTNDER24HRR74jGlo,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlADIUsHlBY8BrdomMkManSV2uhDURJxta6Varl9Q1vMqoimBp_9wAtXb-pzhbq3mb9slMYsEWkdL7gcAJ8pSFm-nl7bXEUH6YFgen8pyCT3E7ouKGyfi-4m5PTIshHBZNG6hWDroc-z7Q=w224-h398-k-no""},{""title"":""Thực đơn"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWldq1CoRsotsJB-NU4im7zn3HtfUcuigEMjNs_XAKWMUPG26ESdq2be6O5TCKFykaMHYvN4_yGAEh9BqH-uG_et3o3dS35t3fecSWcvSkfKtZOaJiwJCRelFLFNTyWOyo8phAf-yHqPq4c=w224-h311-k-no""},{""title"":""Video"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlZvCR2JZ9MRlvO0o2hYA4ch42J0X4nKWr7BPlnmARGXfGj_Zdt4LPmb7_0W5oNbfXQtydJOqTH93Gyh3lxW2jjT40LWEP-YRnHgx5tBdWzBodGWHe-7cv4EFBW7EAytIx2FAkU5W8xUa6c=w224-h398-k-no""},{""title"":""Thực phẩm và đồ uống"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlZvCR2JZ9MRlvO0o2hYA4ch42J0X4nKWr7BPlnmARGXfGj_Zdt4LPmb7_0W5oNbfXQtydJOqTH93Gyh3lxW2jjT40LWEP-YRnHgx5tBdWzBodGWHe-7cv4EFBW7EAytIx2FAkU5W8xUa6c=w224-h398-k-no""},{""title"":""Của chủ sở hữu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn1Kn6CwaGlBWbY7qwgvz7awuYOJWQKyhLa7aJ08M5m5K5zA7fuK4_4HJVrq1M0ZX6iwm_AWVj_6mavwJVQkspqkF98Zl5DQobL4MJ6oJqAYxegvoZrj416ogJOLWrsCwRLZfNWcmsS-qM=w224-h352-k-no""},{""title"":""Chế độ xem Phố và 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-pAC_Cf8o7owN9CqyTzXnQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=264.41602\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107787902985631339695"",""name"":""Trứng Ba Lòng - Ốc Ngon Chuẩn Vị, Vỉa Hè Ăn Vặt (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/107787902985631339695""}","{""borough"":""Phú Lương"",""street"":""Nghĩa trang Gốc Găng, Man Bồi/116 P. Ba La"",""city"":""Hà Nội"",""postal_code"":""170000"",""state"":""Phú Lương, Hà Nội"",""country"":""VN""}",,"[{""id"":""service_options"",""name"":""Các tùy chọn dịch vụ"",""options"":[{""name"":""Chỗ ngồi ngoài trời"",""enabled"":true},{""name"":""Giao hàng"",""enabled"":true},{""name"":""Mua hàng ngay trên xe"",""enabled"":true},{""name"":""Ăn tại chỗ"",""enabled"":true}]},{""id"":""offerings"",""name"":""Dịch vụ"",""options"":[{""name"":""Nhà hàng thức ăn nhanh"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Lựa chọn ăn uống"",""options"":[{""name"":""Dịch vụ ăn uống"",""enabled"":true},{""name"":""Chỗ ngồi"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Bầu không khí"",""options"":[{""name"":""Thông thường"",""enabled"":true}]},{""id"":""crowd"",""name"":""Khách hàng"",""options"":[{""name"":""Nhóm"",""enabled"":true}]},{""id"":""parking"",""name"":""Bãi đỗ xe"",""options"":[{""name"":""Bãi đỗ xe miễn phí"",""enabled"":true},{""name"":""Đỗ xe miễn phí trên đường"",""enabled"":true}]}]","[{""Name"":""Bình Huy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJRA85XvdMHXoYYKMAiu5ZKglHFjfsFyKGsnrWrqqNRgE6qyA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Nghiền luon nha mn, ngay trường đại nam luon, mn tranh thủ đến ngay nha!"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmNH0hn6XrBqXa2hA_4EBw11EveEbtXAEPk3Y8-aHS0QNOjNcyUid8z2OQLod_0EpQQSbQh_hyIG1TIiMkDQFRQiaSI8ORGn83d9qHJBj_HRFPCvkVvGt-hczz9xQeK1tConZWYS6HbcAudU=k-no""],""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2pJd2JGaFRTelpDVUU1aVYzSTBVamhZYlVaUGMwRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/115688544027651105063/reviews?hl=vi"",""posted_at_unix_micros"":1756365687641256,""updated_at_unix_micros"":1756365687641256,""language"":""vi"",""translated_lang"":"""",""text_original"":""Nghiền luon nha mn, ngay trường đại nam luon, mn tranh thủ đến ngay nha!"",""text_translated"":"""",""published_at"":""2025-08-28T07:21:27.641256Z""},{""Name"":""Bình Huy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJtDH6RLN5WxR5XEtTmCLMJtAmUom04NxV_EXj2BD3NHjDIKQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Đồ ăn oke phết, nên thử nha ae"",""Images"":null,""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25aYVJHb3pjR3BZU1ZaYVMxbHpRMjl2Vkc5eVoxRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/111783335985177412953/reviews?hl=vi"",""posted_at_unix_micros"":1756924224568960,""updated_at_unix_micros"":1756924224568960,""language"":""vi"",""translated_lang"":"""",""text_original"":""Đồ ăn oke phết, nên thử nha ae"",""text_translated"":"""",""published_at"":""2025-09-03T18:30:24.56896Z""},{""Name"":""Lục Nguyễn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWNlmFvtKIPCPhYqW1p7txukmIZKUdQrDNFST331GXLBmmQwdGO=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Rất tốt và nhiệt tình với khách hàng"",""Images"":null,""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21oRlJ6TktPWGhRT0RkVlFuVlFORGh3YVROM2QxRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/107341327330204839663/reviews?hl=vi"",""posted_at_unix_micros"":1757430568403023,""updated_at_unix_micros"":1757430568403023,""language"":""vi"",""translated_lang"":"""",""text_original"":""Rất tốt và nhiệt tình với khách hàng"",""text_translated"":"""",""published_at"":""2025-09-09T15:09:28.403023Z""},{""Name"":""Thithao Cao"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUdZ1g0miq-JmsbmbmZUv6iV5w0SqhNsP4rgRg1XngPYkFP5U4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Ngon thí"",""Images"":null,""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21KZlNHVjFMVms1YkRKeU55MXFTMms0Vmt4eE5XYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116828328154348977950/reviews?hl=vi"",""posted_at_unix_micros"":1757254326565195,""updated_at_unix_micros"":1757254326565195,""language"":""vi"",""translated_lang"":"""",""text_original"":""Ngon thí"",""text_translated"":"""",""published_at"":""2025-09-07T14:12:06.565195Z""},{""Name"":""Ava"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIiuxGS2Us6TBv6uBTLxOhNbutoYTVXtC5kXE1piHguAxcsDg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Quá ok"",""Images"":null,""When"":""9 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2pSdlR6SjZURzFWZUdFNGJHdHBjbFJuVjBKbGRsRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/112394013021651417029/reviews?hl=vi"",""posted_at_unix_micros"":1759195042851726,""updated_at_unix_micros"":1759195042851726,""language"":""vi"",""translated_lang"":"""",""text_original"":""Quá ok"",""text_translated"":"""",""published_at"":""2025-09-30T01:17:22.851726Z""},{""Name"":""Mai Anh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJDp8uMhKKBXUz0F6-lRz0BcXmgDMW_X_utFpsQCXkNEF5T9w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25kU1RIaHRhVWRZVm5oNlMyRlFiVzkxT1VSc2FXYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/109549673880061163166/reviews?hl=vi"",""posted_at_unix_micros"":1756975715676642,""updated_at_unix_micros"":1756975715676642,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2025-09-04T08:48:35.676642Z""},{""Name"":""Hậu Thanh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJGwG38it2Q0iKO6C7P-T9-CA9lOmx9ok1TfG-uzaK_k9nYDQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xBeWNXUk9YMU15ZGtwd00yTTFYMmRzY0RGa1RIYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/114402674351420760530/reviews?hl=vi"",""posted_at_unix_micros"":1757432950979435,""updated_at_unix_micros"":1757432950979435,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2025-09-09T15:49:10.979435Z""},{""Name"":""Cường Vũ Hữu"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWnvVY1NwO2TXVe-ae72xFcCKaYAXCL9C7avQ80E9QCH3dradR4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""10 tháng trước"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2pKclZXOXdRMVowT0ZBM09YSlpOVEppYTBGaWRGRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/104920717118916849016/reviews?hl=vi"",""posted_at_unix_micros"":1757341762347885,""updated_at_unix_micros"":1757341762347885,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2025-09-08T14:29:22.347885Z""}]",null,
3e950276-0a09-4593-a462-ee284fbed3a5,https://www.google.com/maps/place/%C4%82n+v%E1%BA%B7t+ngon+C%E1%BA%A7u+Gi%E1%BA%A5y/data=!4m7!3m6!1s0x3135ab773050a28f:0xcc4262fe608e4576!8m2!3d21.0343519!4d105.7746724!16s%2Fg%2F11mxd364tj!19sChIJj6JQMHerNTERdkWOYP5iQsw?authuser=0&hl=vi&rclk=1,Ăn vặt ngon Cầu Giấy,Cửa hàng tạp phẩm,"23 P. Trần Bình, Từ Liêm, Hà Nội 100000, Việt Nam","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":28,""1"":28,""10"":36,""11"":24,""12"":32,""13"":24,""14"":24,""15"":20,""16"":32,""17"":48,""18"":60,""19"":68,""2"":36,""20"":60,""21"":64,""22"":44,""23"":36,""3"":40,""4"":36,""5"":28,""6"":20,""7"":16,""8"":20,""9"":24},""Monday"":{""0"":64,""1"":60,""10"":32,""11"":24,""12"":20,""13"":12,""14"":12,""15"":16,""16"":16,""17"":24,""18"":28,""19"":44,""2"":44,""20"":68,""21"":92,""22"":88,""23"":76,""3"":40,""4"":44,""5"":56,""6"":44,""7"":40,""8"":32,""9"":40},""Saturday"":{""0"":68,""1"":68,""10"":60,""11"":64,""12"":60,""13"":56,""14"":48,""15"":40,""16"":36,""17"":24,""18"":28,""19"":36,""2"":56,""20"":64,""21"":84,""22"":100,""23"":92,""3"":56,""4"":44,""5"":28,""6"":28,""7"":20,""8"":32,""9"":44},""Sunday"":{""0"":40,""1"":48,""10"":48,""11"":56,""12"":52,""13"":40,""14"":44,""15"":44,""16"":60,""17"":56,""18"":56,""19"":40,""2"":44,""20"":36,""21"":36,""22"":40,""23"":48,""3"":36,""4"":36,""5"":40,""6"":44,""7"":40,""8"":56,""9"":48},""Thursday"":{""0"":36,""1"":24,""10"":36,""11"":32,""12"":20,""13"":24,""14"":20,""15"":32,""16"":32,""17"":44,""18"":64,""19"":68,""2"":28,""20"":68,""21"":84,""22"":72,""23"":72,""3"":32,""4"":36,""5"":32,""6"":36,""7"":20,""8"":24,""9"":32},""Tuesday"":{""0"":60,""1"":52,""10"":16,""11"":16,""12"":36,""13"":32,""14"":40,""15"":32,""16"":36,""17"":44,""18"":64,""19"":72,""2"":44,""20"":76,""21"":84,""22"":84,""23"":76,""3"":44,""4"":60,""5"":48,""6"":40,""7"":28,""8"":28,""9"":16},""Wednesday"":{""0"":52,""1"":56,""10"":28,""11"":28,""12"":36,""13"":48,""14"":60,""15"":40,""16"":40,""17"":28,""18"":48,""19"":60,""2"":64,""20"":68,""21"":64,""22"":64,""23"":60,""3"":60,""4"":40,""5"":28,""6"":16,""7"":8,""8"":12,""9"":16}}",,+84 986 099 661,"2QMF+PV Từ Liêm, Hà Nội, Việt Nam",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",21.034352,105.774672,14718435376881354102,,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm-iFGRoqF5OZGchU4F5XeYz3hKc3Z1aFRnZhDybeZx92L3BseYYmzm7FyzyzpU_cUw3StOAXlC7ZCFCz8igEbEnAOVi4pgtW0u3LLjVnKIydFXIsGZXBFV4q9gQd06n4zQ5yM=w408-h306-k-no,Asia/Saigon,,0x3135ab773050a28f:0xcc4262fe608e4576,,ChIJj6JQMHerNTERdkWOYP5iQsw,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm-iFGRoqF5OZGchU4F5XeYz3hKc3Z1aFRnZhDybeZx92L3BseYYmzm7FyzyzpU_cUw3StOAXlC7ZCFCz8igEbEnAOVi4pgtW0u3LLjVnKIydFXIsGZXBFV4q9gQd06n4zQ5yM=w397-h298-k-no""},{""title"":""Không gian bên trong"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlqi4lELuQlkiMYiZnrfztppSxXXJrWYt1A3kvLTopeyaVC8q93uUO03-HZDiNyg0bYAkiAWTElIv5GmZDo86NNwzDl-2sWapEzZBYYro2q-fXjOD8WnrbKrpKomxX3nyfdWjc3=w224-h298-k-no""},{""title"":""Video"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmDCHkoTHwAb93U2Cmeec9_qcuXjb3R_YE1kePX23tMRVSwh4Bo7TNs6hi6njK_xfrxJALEZmJypEFhJDyrmaBhtzHAkcXpeMy8QcFLK8gBy9Gn9BT6dVGFucY8WQlUtMtopMBaQQ=w224-h398-k-no""},{""title"":""Của chủ sở hữu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl4VcK2fYWjZxHgHsXBeXGiq5Rw4YlG7G3K6v-Vrby90HjGoJY1MZWme3OwM9A1qKPIFo7c_8eFdinmjpU556Ov2gkiFnZPEo5aGr5sERz3ZaBw5VYwu-b7T52DKOf9UZnYzqY6=w224-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110942696560563295795"",""name"":""Ăn vặt ngon Cầu Giấy (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/110942696560563295795""}","{""borough"":""Từ Liêm"",""street"":""23 P. Trần Bình"",""city"":""Hà Nội"",""postal_code"":""100000"",""state"":""Từ Liêm, Hà Nội"",""country"":""VN""}",,"[{""id"":""service_options"",""name"":""Các tùy chọn dịch vụ"",""options"":[{""name"":""Giao hàng"",""enabled"":true}]},{""id"":""offerings"",""name"":""Dịch vụ"",""options"":[{""name"":""Thức ăn chế biến sẵn"",""enabled"":true}]},{""id"":""payments"",""name"":""Thanh toán"",""options"":[{""name"":""Séc"",""enabled"":true},{""name"":""Thanh toán di động qua NFC"",""enabled"":true},{""name"":""Thẻ ghi nợ"",""enabled"":true}]}]",[],null,
